Dataset;Trigger;CandidatePool;CandidateNumber;DiscoveryRank;Split;Offset;Occurrences;Appearances;RatePct;GeneralRatePct;LiftPctPoints
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;VALIDATION;7;65;6;9.230769;5.771496;3.459273
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;VALIDATION;8;65;3;4.615385;5.771496;-1.156111
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;VALIDATION;9;65;5;7.692308;5.771496;1.920812
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;1;65;4;6.153846;8.598351;-2.444505
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;2;65;5;7.692308;8.598351;-0.906043
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;3;65;6;9.230769;8.598351;0.632418
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;4;65;4;6.153846;8.598351;-2.444505
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;5;65;6;9.230769;8.598351;0.632418
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;6;65;6;9.230769;8.598351;0.632418
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;7;65;8;12.307692;8.598351;3.709341
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;8;65;5;7.692308;8.598351;-0.906043
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;VALIDATION;9;65;4;6.153846;8.598351;-2.444505
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;1;65;4;6.153846;6.242638;-0.088792
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;2;65;3;4.615385;6.242638;-1.627254
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;3;65;5;7.692308;6.242638;1.449669
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;4;65;2;3.076923;6.242638;-3.165715
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;5;65;3;4.615385;6.242638;-1.627254
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;6;65;0;0.0;6.242638;-6.242638
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;7;65;2;3.076923;6.242638;-3.165715
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;8;65;3;4.615385;6.242638;-1.627254
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;VALIDATION;9;65;2;3.076923;6.242638;-3.165715
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;1;65;4;6.153846;6.831567;-0.67772
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;2;65;4;6.153846;6.831567;-0.67772
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;3;65;4;6.153846;6.831567;-0.67772
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;4;65;0;0.0;6.831567;-6.831567
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;5;65;3;4.615385;6.831567;-2.216182
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;6;65;2;3.076923;6.831567;-3.754643
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;7;65;3;4.615385;6.831567;-2.216182
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;8;65;5;7.692308;6.831567;0.860741
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;VALIDATION;9;65;1;1.538462;6.831567;-5.293105
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;1;65;6;9.230769;8.36278;0.867989
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;2;65;7;10.769231;8.36278;2.406451
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;3;65;6;9.230769;8.36278;0.867989
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;4;65;6;9.230769;8.36278;0.867989
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;5;65;6;9.230769;8.36278;0.867989
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;6;65;6;9.230769;8.36278;0.867989
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;7;65;4;6.153846;8.36278;-2.208934
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;8;65;4;6.153846;8.36278;-2.208934
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;VALIDATION;9;65;4;6.153846;8.36278;-2.208934
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;1;65;7;10.769231;6.713781;4.05545
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;2;65;4;6.153846;6.713781;-0.559935
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;3;65;5;7.692308;6.713781;0.978527
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;4;65;4;6.153846;6.713781;-0.559935
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;5;65;2;3.076923;6.713781;-3.636858
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;6;65;4;6.153846;6.713781;-0.559935
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;7;65;5;7.692308;6.713781;0.978527
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;8;65;6;9.230769;6.713781;2.516988
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;VALIDATION;9;65;3;4.615385;6.713781;-2.098396
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;1;65;5;7.692308;7.184923;0.507384
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;2;65;0;0.0;7.184923;-7.184923
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;3;65;4;6.153846;7.184923;-1.031077
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;4;65;5;7.692308;7.184923;0.507384
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;5;65;5;7.692308;7.184923;0.507384
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;6;65;9;13.846154;7.184923;6.66123
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;7;65;4;6.153846;7.184923;-1.031077
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;8;65;5;7.692308;7.184923;0.507384
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;VALIDATION;9;65;3;4.615385;7.184923;-2.569539
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;1;65;3;4.615385;6.124853;-1.509468
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;2;65;5;7.692308;6.124853;1.567455
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;3;65;4;6.153846;6.124853;0.028993
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;4;65;4;6.153846;6.124853;0.028993
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;5;65;5;7.692308;6.124853;1.567455
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;6;65;6;9.230769;6.124853;3.105916
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;7;65;6;9.230769;6.124853;3.105916
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;8;65;4;6.153846;6.124853;0.028993
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;VALIDATION;9;65;6;9.230769;6.124853;3.105916
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;1;65;3;4.615385;6.949352;-2.333968
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;2;65;7;10.769231;6.949352;3.819879
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;3;65;6;9.230769;6.949352;2.281417
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;4;65;4;6.153846;6.949352;-0.795506
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;5;65;2;3.076923;6.949352;-3.872429
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;6;65;4;6.153846;6.949352;-0.795506
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;7;65;1;1.538462;6.949352;-5.410891
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;8;65;3;4.615385;6.949352;-2.333968
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;VALIDATION;9;65;2;3.076923;6.949352;-3.872429
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;1;65;7;10.769231;6.124853;4.644378
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;2;65;6;9.230769;6.124853;3.105916
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;3;65;5;7.692308;6.124853;1.567455
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;4;65;2;3.076923;6.124853;-3.04793
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;5;65;7;10.769231;6.124853;4.644378
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;6;65;7;10.769231;6.124853;4.644378
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;7;65;3;4.615385;6.124853;-1.509468
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;8;65;5;7.692308;6.124853;1.567455
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;VALIDATION;9;65;3;4.615385;6.124853;-1.509468
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;1;65;1;1.538462;7.067138;-5.528676
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;2;65;3;4.615385;7.067138;-2.451753
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;3;65;5;7.692308;7.067138;0.62517
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;4;65;4;6.153846;7.067138;-0.913292
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;5;65;4;6.153846;7.067138;-0.913292
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;6;65;4;6.153846;7.067138;-0.913292
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;7;65;6;9.230769;7.067138;2.163631
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;8;65;8;12.307692;7.067138;5.240554
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;VALIDATION;9;65;2;3.076923;7.067138;-3.990215
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;1;65;3;4.615385;7.184923;-2.569539
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;2;65;5;7.692308;7.184923;0.507384
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;3;65;10;15.384615;7.184923;8.199692
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;4;65;4;6.153846;7.184923;-1.031077
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;5;65;7;10.769231;7.184923;3.584307
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;6;65;6;9.230769;7.184923;2.045846
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;7;65;3;4.615385;7.184923;-2.569539
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;8;65;4;6.153846;7.184923;-1.031077
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;VALIDATION;9;65;6;9.230769;7.184923;2.045846
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;1;47;3;6.382979;7.891637;-1.508658
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;2;47;3;6.382979;7.891637;-1.508658
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;3;47;3;6.382979;7.891637;-1.508658
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;4;47;4;8.510638;7.891637;0.619001
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;5;47;1;2.12766;7.891637;-5.763978
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;6;47;7;14.893617;7.891637;7.00198
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;7;47;4;8.510638;7.891637;0.619001
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;8;47;3;6.382979;7.891637;-1.508658
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;6;4;TEST;9;47;4;8.510638;7.891637;0.619001
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;1;47;2;4.255319;4.711425;-0.456106
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;2;47;2;4.255319;4.711425;-0.456106
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;3;47;5;10.638298;4.711425;5.926873
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;4;47;1;2.12766;4.711425;-2.583766
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;5;47;3;6.382979;4.711425;1.671554
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;6;47;2;4.255319;4.711425;-0.456106
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;7;47;1;2.12766;4.711425;-2.583766
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;8;47;3;6.382979;4.711425;1.671554
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;12;5;TEST;9;47;1;2.12766;4.711425;-2.583766
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;1;47;1;2.12766;5.418139;-3.290479
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;2;47;4;8.510638;5.418139;3.092499
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;3;47;1;2.12766;5.418139;-3.290479
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;4;47;3;6.382979;5.418139;0.96484
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;5;47;2;4.255319;5.418139;-1.16282
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;6;47;1;2.12766;5.418139;-3.290479
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;7;47;2;4.255319;5.418139;-1.16282
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;8;47;6;12.765957;5.418139;7.347818
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;15;12;TEST;9;47;5;10.638298;5.418139;5.220159
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;1;47;2;4.255319;6.242638;-1.987319
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;2;47;2;4.255319;6.242638;-1.987319
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;3;47;2;4.255319;6.242638;-1.987319
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;4;47;4;8.510638;6.242638;2.268
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;5;47;2;4.255319;6.242638;-1.987319
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;6;47;1;2.12766;6.242638;-4.114979
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;7;47;2;4.255319;6.242638;-1.987319
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;8;47;4;8.510638;6.242638;2.268
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;27;8;TEST;9;47;3;6.382979;6.242638;0.14034
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;1;47;5;10.638298;7.656066;2.982232
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;2;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;3;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;4;47;3;6.382979;7.656066;-1.273087
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;5;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;6;47;2;4.255319;7.656066;-3.400747
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;7;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;8;47;7;14.893617;7.656066;7.237551
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;28;7;TEST;9;47;8;17.021277;7.656066;9.365211
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;1;47;3;6.382979;5.771496;0.611483
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;2;47;2;4.255319;5.771496;-1.516177
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;3;47;0;0.0;5.771496;-5.771496
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;4;47;3;6.382979;5.771496;0.611483
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;5;47;2;4.255319;5.771496;-1.516177
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;6;47;5;10.638298;5.771496;4.866802
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;7;47;4;8.510638;5.771496;2.739142
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;8;47;6;12.765957;5.771496;6.994462
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;37;10;TEST;9;47;4;8.510638;5.771496;2.739142
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;1;47;2;4.255319;7.184923;-2.929604
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;2;47;5;10.638298;7.184923;3.453374
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;3;47;4;8.510638;7.184923;1.325715
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;4;47;4;8.510638;7.184923;1.325715
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;5;47;2;4.255319;7.184923;-2.929604
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;6;47;5;10.638298;7.184923;3.453374
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;7;47;1;2.12766;7.184923;-5.057264
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;8;47;5;10.638298;7.184923;3.453374
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;39;11;TEST;9;47;2;4.255319;7.184923;-2.929604
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;1;47;2;4.255319;7.656066;-3.400747
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;2;47;4;8.510638;7.656066;0.854572
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;3;47;3;6.382979;7.656066;-1.273087
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;4;47;3;6.382979;7.656066;-1.273087
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;5;47;4;8.510638;7.656066;0.854572
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;6;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;7;47;8;17.021277;7.656066;9.365211
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;8;47;6;12.765957;7.656066;5.109891
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;40;13;TEST;9;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;1;47;5;10.638298;8.480565;2.157733
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;2;47;4;8.510638;8.480565;0.030073
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;3;47;3;6.382979;8.480565;-2.097587
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;4;47;6;12.765957;8.480565;4.285392
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;5;47;3;6.382979;8.480565;-2.097587
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;6;47;3;6.382979;8.480565;-2.097587
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;7;47;6;12.765957;8.480565;4.285392
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;8;47;3;6.382979;8.480565;-2.097587
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;42;2;TEST;9;47;3;6.382979;8.480565;-2.097587
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;1;47;2;4.255319;7.656066;-3.400747
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;2;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;3;47;1;2.12766;7.656066;-5.528406
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;4;47;2;4.255319;7.656066;-3.400747
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;5;47;5;10.638298;7.656066;2.982232
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;6;47;3;6.382979;7.656066;-1.273087
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;7;47;5;10.638298;7.656066;2.982232
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;8;47;5;10.638298;7.656066;2.982232
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;43;6;TEST;9;47;5;10.638298;7.656066;2.982232
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;1;47;0;0.0;6.007067;-6.007067
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;2;47;1;2.12766;6.007067;-3.879408
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;3;47;2;4.255319;6.007067;-1.751748
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;4;47;0;0.0;6.007067;-6.007067
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;5;47;0;0.0;6.007067;-6.007067
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;6;47;3;6.382979;6.007067;0.375912
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;7;47;2;4.255319;6.007067;-1.751748
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;8;47;2;4.255319;6.007067;-1.751748
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;57;1;TEST;9;47;2;4.255319;6.007067;-1.751748
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;1;47;3;6.382979;6.360424;0.022555
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;2;47;2;4.255319;6.360424;-2.105105
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;3;47;5;10.638298;6.360424;4.277874
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;4;47;2;4.255319;6.360424;-2.105105
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;5;47;3;6.382979;6.360424;0.022555
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;6;47;1;2.12766;6.360424;-4.232764
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;7;47;3;6.382979;6.360424;0.022555
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;8;47;4;8.510638;6.360424;2.150214
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;82;3;TEST;9;47;2;4.255319;6.360424;-2.105105
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;TEST;1;47;3;6.382979;6.124853;0.258126
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;TEST;2;47;1;2.12766;6.124853;-3.997193
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;TEST;3;47;3;6.382979;6.124853;0.258126
OVERALL;76;06,12,15,27,28,37,39,40,42,43,57,82,89;89;9;TEST;4;47;3;6.382979;6.124853;0.258126
