Dataset;Trigger;WindowSize;PoolSize;CandidatePool;Split;SplitStartDate;SplitEndDate;DiscoveryOccurrences;Occurrences;AverageBestHit;WindowsAtLeast2;RateAtLeast2;WindowsAtLeast3;RateAtLeast3;WindowsAtLeast4;RateAtLeast4;WindowsAtLeast5;RateAtLeast5;WindowsAtLeast6;RateAtLeast6;RandomAverageBestHit;RandomRateAtLeast2;RandomRateAtLeast3;RandomRateAtLeast4;RandomRateAtLeast5;RandomRateAtLeast6;LiftAtLeast2PctPoints;LiftAtLeast3PctPoints;LiftAtLeast4PctPoints;LiftAtLeast5PctPoints;LiftAtLeast6PctPoints
OVERALL;58;9;13;07,19,25,29,37,38,45,47,67,68,83,85,90;TEST;2022-03-12;2026-08-04;157;66;2.272727;59;89.393939;24;36.363636;1;1.515152;0;0.0;0;0.0;2.205879;88.154545;29.042424;3.284849;0.130303;0.0;1.239394;7.321212;-1.769697;-0.130303;0.0
OVERALL;59;9;13;01,11,12,19,29,33,38,43,56,61,62,72,89;DISCOVERY;1997-12-03;2016-08-25;145;145;2.42069;133;91.724138;60;41.37931;13;8.965517;0;0.0;0;0.0;2.198828;87.489655;28.922759;3.289655;0.193103;0.001379;4.234483;12.456551;5.675862;-0.193103;-0.001379
OVERALL;59;9;13;01,11,12,19,29,33,38,43,56,61,62,72,89;VALIDATION;2016-08-27;2022-03-10;145;62;2.290323;56;90.322581;19;30.645161;5;8.064516;0;0.0;0;0.0;2.203226;87.967742;28.990323;3.229032;0.141935;0.006452;2.354839;1.654838;4.835484;-0.141935;-0.006452
OVERALL;59;9;13;01,11,12,19,29,33,38,43,56,61,62,72,89;TEST;2022-03-12;2026-08-04;145;54;2.092593;47;87.037037;12;22.222222;0;0.0;0;0.0;0;0.0;2.191482;87.818519;28.466667;2.755556;0.12963;0.0;-0.781482;-6.244445;-2.755556;-0.12963;0.0
OVERALL;60;9;13;04,12,23,37,38,50,56,61,69,78,81,82,85;DISCOVERY;1997-12-03;2016-08-25;134;134;2.477612;129;96.268657;58;43.283582;11;8.208955;0;0.0;0;0.0;2.196955;87.783582;28.69403;3.083582;0.147761;0.002985;8.485075;14.589552;5.125373;-0.147761;-0.002985
OVERALL;60;9;13;04,12,23,37,38,50,56,61,69,78,81,82,85;VALIDATION;2016-08-27;2022-03-10;134;62;2.177419;55;88.709677;18;29.032258;0;0.0;0;0.0;0;0.0;2.208193;88.1;29.358065;3.241935;0.13871;0.003226;0.609677;-0.325807;-3.241935;-0.13871;-0.003226
OVERALL;60;9;13;04,12,23,37,38,50,56,61,69,78,81,82,85;TEST;2022-03-12;2026-08-04;134;58;2.206897;53;91.37931;15;25.862069;2;3.448276;0;0.0;0;0.0;2.200207;87.937931;28.934483;3.024138;0.134483;0.006897;3.441379;-3.072414;0.424138;-0.134483;-0.006897
OVERALL;61;9;13;17,20,30,32,34,45,58,64,71,76,81,84,85;DISCOVERY;1997-12-03;2016-08-25;180;180;2.377778;163;90.555556;75;41.666667;10;5.555556;0;0.0;0;0.0;2.199589;87.757778;28.898889;3.162222;0.152222;0.003333;2.797778;12.767778;2.393334;-0.152222;-0.003333
OVERALL;61;9;13;17,20,30,32,34,45,58,64,71,76,81,84,85;VALIDATION;2016-08-27;2022-03-10;180;49;2.204082;45;91.836735;12;24.489796;1;2.040816;1;2.040816;0;0.0;2.206898;88.228571;29.277551;3.081633;0.110204;0.0;3.608164;-4.787755;-1.040817;1.930612;0.0
OVERALL;61;9;13;17,20,30,32,34,45,58,64,71,76,81,84,85;TEST;2022-03-12;2026-08-04;180;49;2.244898;45;91.836735;15;30.612245;1;2.040816;0;0.0;0;0.0;2.205633;88.032653;29.183674;3.236735;0.138776;0.004082;3.804082;1.428571;-1.195919;-0.138776;-0.004082
OVERALL;62;9;13;14,19,24,25,26,32,33,36,40,46,59,71,86;DISCOVERY;1997-12-03;2016-08-25;187;187;2.417112;177;94.652406;77;41.176471;11;5.882353;0;0.0;0;0.0;2.196663;87.418182;29.08877;3.018182;0.15508;0.0;7.234224;12.087701;2.864171;-0.15508;0.0
OVERALL;62;9;13;14,19,24,25,26,32,33,36,40,46,59,71,86;VALIDATION;2016-08-27;2022-03-10;187;52;2.134615;44;84.615385;14;26.923077;1;1.923077;0;0.0;0;0.0;2.209577;88.257692;29.496154;3.073077;0.15;0.0;-3.642307;-2.573077;-1.15;-0.15;0.0
OVERALL;62;9;13;14,19,24,25,26,32,33,36,40,46,59,71,86;TEST;2022-03-12;2026-08-04;187;57;2.210526;49;85.964912;18;31.578947;2;3.508772;0;0.0;0;0.0;2.194772;87.642105;28.782456;2.94386;0.126316;0.0;-1.677193;2.796491;0.564912;-0.126316;0.0
OVERALL;63;9;13;04,15,16,26,40,42,44,53,57,60,68,70,71;DISCOVERY;1997-12-03;2016-08-25;181;181;2.309392;170;93.922652;57;31.491713;8;4.41989;2;1.104972;0;0.0;2.19579;87.522652;28.758011;3.18453;0.133702;0.001105;6.4;2.733702;1.23536;0.97127;-0.001105
OVERALL;63;9;13;04,15,16,26,40,42,44,53,57,60,68,70,71;VALIDATION;2016-08-27;2022-03-10;181;52;2.269231;48;92.307692;16;30.769231;2;3.846154;0;0.0;0;0.0;2.203769;87.596154;29.330769;3.323077;0.142308;0.0;4.711538;1.438462;0.523077;-0.142308;0.0
OVERALL;63;9;13;04,15,16,26,40,42,44,53,57,60,68,70,71;TEST;2022-03-12;2026-08-04;181;64;2.078125;49;76.5625;17;26.5625;2;3.125;1;1.5625;0;0.0;2.196375;87.49375;28.815625;3.190625;0.159375;0.0;-10.93125;-2.253125;-0.065625;1.403125;0.0
OVERALL;64;9;13;01,03,07,22,38,44,52,55,68,73,76,82,84;DISCOVERY;1997-12-03;2016-08-25;159;159;2.36478;153;96.226415;59;37.106918;5;3.144654;0;0.0;0;0.0;2.198855;87.720755;28.925786;3.118239;0.125786;0.001258;8.50566;8.181132;0.026415;-0.125786;-0.001258
OVERALL;64;9;13;01,03,07,22,38,44,52,55,68,73,76,82,84;VALIDATION;2016-08-27;2022-03-10;159;50;2.38;46;92.0;20;40.0;3;6.0;0;0.0;0;0.0;2.20668;87.972;29.356;3.216;0.128;0.0;4.028;10.644;2.784;-0.128;0.0
OVERALL;64;9;13;01,03,07,22,38,44,52,55,68,73,76,82,84;TEST;2022-03-12;2026-08-04;159;57;2.157895;48;84.210526;18;31.578947;0;0.0;0;0.0;0;0.0;2.199333;87.968421;28.775439;3.084211;0.147368;0.003509;-3.757895;2.803508;-3.084211;-0.147368;-0.003509
OVERALL;65;9;13;06,24,36,38,40,42,46,48,55,70,83,85,87;DISCOVERY;1997-12-03;2016-08-25;171;171;2.444444;161;94.152047;75;43.859649;11;6.432749;0;0.0;0;0.0;2.196702;87.57076;28.879532;3.087719;0.146199;0.003509;6.581287;14.980117;3.34503;-0.146199;-0.003509
OVERALL;65;9;13;06,24,36,38,40,42,46,48,55,70,83,85,87;VALIDATION;2016-08-27;2022-03-10;171;67;2.268657;55;82.089552;26;38.80597;4;5.970149;0;0.0;0;0.0;2.197493;87.755224;28.722388;3.167164;0.110448;0.0;-5.665672;10.083582;2.802985;-0.110448;0.0
OVERALL;65;9;13;06,24,36,38,40,42,46,48,55,70,83,85,87;TEST;2022-03-12;2026-08-04;171;52;2.038462;44;84.615385;8;15.384615;2;3.846154;0;0.0;0;0.0;2.192808;87.319231;28.711538;3.092308;0.180769;0.003846;-2.703846;-13.326923;0.753846;-0.180769;-0.003846
OVERALL;66;9;13;08,10,23,35,39,42,44,70,73,79,82,83,86;DISCOVERY;1997-12-03;2016-08-25;173;173;2.433526;162;93.641618;73;42.196532;9;5.202312;4;2.312139;0;0.0;2.202682;87.927168;29.113295;3.094798;0.149133;0.002312;5.71445;13.083237;2.107514;2.163006;-0.002312
OVERALL;66;9;13;08,10,23,35,39,42,44,70,73,79,82,83,86;VALIDATION;2016-08-27;2022-03-10;173;65;2.169231;57;87.692308;17;26.153846;2;3.076923;0;0.0;0;0.0;2.196123;87.587692;28.929231;2.978462;0.126154;0.0;0.104616;-2.775385;0.098461;-0.126154;0.0
OVERALL;66;9;13;08,10,23,35,39,42,44,70,73,79,82,83,86;TEST;2022-03-12;2026-08-04;173;57;2.122807;52;91.22807;10;17.54386;2;3.508772;0;0.0;0;0.0;2.188421;87.340351;28.238596;3.108772;0.161404;0.017544;3.887719;-10.694736;0.4;-0.161404;-0.017544
OVERALL;67;9;13;16,23,26,34,37,39,45,49,59,75,78,89,90;DISCOVERY;1997-12-03;2016-08-25;163;163;2.337423;148;90.797546;58;35.582822;10;6.134969;2;1.226994;0;0.0;2.200123;87.690797;29.104294;3.088344;0.142331;0.001227;3.106749;6.478528;3.046625;1.084663;-0.001227
OVERALL;67;9;13;16,23,26,34,37,39,45,49,59,75,78,89,90;VALIDATION;2016-08-27;2022-03-10;163;53;2.018868;45;84.90566;8;15.09434;1;1.886792;0;0.0;0;0.0;2.201811;87.913208;29.064151;3.098113;0.124528;0.0;-3.007548;-13.969811;-1.211321;-0.124528;0.0
OVERALL;67;9;13;16,23,26,34,37,39,45,49,59,75,78,89,90;TEST;2022-03-12;2026-08-04;163;46;2.173913;41;89.130435;12;26.086957;1;2.173913;0;0.0;0;0.0;2.194826;87.530435;28.886957;2.93913;0.13913;0.0;1.6;-2.8;-0.765217;-0.13913;0.0
OVERALL;68;9;13;02,04,17,21,33,35,45,53,63,69,76,84,90;DISCOVERY;1997-12-03;2016-08-25;170;170;2.364706;159;93.529412;67;39.411765;6;3.529412;0;0.0;0;0.0;2.198235;87.681176;28.869412;3.136471;0.143529;0.002353;5.848236;10.542353;0.392941;-0.143529;-0.002353
OVERALL;68;9;13;02,04,17,21,33,35,45,53,63,69,76,84,90;VALIDATION;2016-08-27;2022-03-10;170;70;2.128571;56;80.0;15;21.428571;8;11.428571;0;0.0;0;0.0;2.203086;87.754286;29.242857;3.154286;0.165714;0.005714;-7.754286;-7.814286;8.274285;-0.165714;-0.005714
OVERALL;68;9;13;02,04,17,21,33,35,45,53,63,69,76,84,90;TEST;2022-03-12;2026-08-04;170;64;2.03125;44;68.75;22;34.375;0;0.0;0;0.0;0;0.0;2.195156;87.596875;28.6625;3.171875;0.103125;0.0;-18.846875;5.7125;-3.171875;-0.103125;0.0
OVERALL;69;9;13;03,14,23,38,39,41,55,64,67,79,84,85,88;DISCOVERY;1997-12-03;2016-08-25;162;162;2.333333;155;95.679012;57;35.185185;4;2.469136;0;0.0;0;0.0;2.196741;87.661728;28.780247;3.114815;0.125926;0.002469;8.017284;6.404938;-0.645679;-0.125926;-0.002469
OVERALL;69;9;13;03,14,23,38,39,41,55,64,67,79,84,85,88;VALIDATION;2016-08-27;2022-03-10;162;53;2.358491;49;92.45283;17;32.075472;5;9.433962;1;1.886792;0;0.0;2.194151;87.460377;28.54717;3.264151;0.158491;0.0;4.992453;3.528302;6.169811;1.728301;0.0
OVERALL;69;9;13;03,14,23,38,39,41,55,64,67,79,84,85,88;TEST;2022-03-12;2026-08-04;162;58;2.275862;54;93.103448;18;31.034483;2;3.448276;0;0.0;0;0.0;2.205103;88.110345;29.151724;3.12069;0.144828;0.0;4.993103;1.882759;0.327586;-0.144828;0.0
OVERALL;70;9;13;03,11,13,15,21,24,25,48,53,57,64,81,83;DISCOVERY;1997-12-03;2016-08-25;175;175;2.348571;166;94.857143;64;36.571429;6;3.428571;0;0.0;0;0.0;2.19888;87.898286;28.738286;3.092571;0.169143;0.003429;6.958857;7.833143;0.336;-0.169143;-0.003429
OVERALL;70;9;13;03,11,13,15,21,24,25,48,53,57,64,81,83;VALIDATION;2016-08-27;2022-03-10;175;43;2.27907;40;93.023256;12;27.906977;3;6.976744;0;0.0;0;0.0;2.200791;88.288372;28.739535;2.92093;0.15814;0.0;4.734884;-0.832558;4.055814;-0.15814;0.0
OVERALL;70;9;13;03,11,13,15,21,24,25,48,53,57,64,81,83;TEST;2022-03-12;2026-08-04;175;38;2.157895;33;86.842105;11;28.947368;0;0.0;0;0.0;0;0.0;2.208105;88.257895;29.373684;3.057895;0.142105;0.0;-1.41579;-0.426316;-3.057895;-0.142105;0.0
OVERALL;71;9;13;07,12,17,25,33,37,55,62,67,72,73,80,86;DISCOVERY;1997-12-03;2016-08-25;173;173;2.421965;163;94.219653;71;41.040462;12;6.936416;0;0.0;0;0.0;2.196532;87.359538;28.946821;3.198844;0.158382;0.008092;6.860115;12.093641;3.737572;-0.158382;-0.008092
OVERALL;71;9;13;07,12,17,25,33,37,55,62,67,72,73,80,86;VALIDATION;2016-08-27;2022-03-10;173;48;2.145833;38;79.166667;15;31.25;2;4.166667;0;0.0;0;0.0;2.196042;87.916667;28.541667;2.995833;0.1625;0.008333;-8.75;2.708333;1.170834;-0.1625;-0.008333
OVERALL;71;9;13;07,12,17,25,33,37,55,62,67,72,73,80,86;TEST;2022-03-12;2026-08-04;173;63;2.174603;48;76.190476;20;31.746032;6;9.52381;0;0.0;0;0.0;2.201174;87.234921;29.501587;3.219048;0.180952;0.003175;-11.044445;2.244445;6.304762;-0.180952;-0.003175
OVERALL;72;9;13;02,16,20,29,34,43,44,55,70,79,84,87,90;DISCOVERY;1997-12-03;2016-08-25;166;166;2.36747;150;90.361446;68;40.963855;10;6.024096;0;0.0;0;0.0;2.191988;87.387952;28.606024;3.091566;0.122892;0.004819;2.973494;12.357831;2.93253;-0.122892;-0.004819
OVERALL;72;9;13;02,16,20,29,34,43,44,55,70,79,84,87,90;VALIDATION;2016-08-27;2022-03-10;166;63;2.285714;56;88.888889;19;30.15873;6;9.52381;0;0.0;0;0.0;2.188952;87.31746;28.488889;2.936508;0.161905;0.0;1.571429;1.669841;6.587302;-0.161905;0.0
OVERALL;72;9;13;02,16,20,29,34,43,44,55,70,79,84,87,90;TEST;2022-03-12;2026-08-04;166;59;2.118644;52;88.135593;13;22.033898;1;1.694915;0;0.0;0;0.0;2.201424;87.725424;29.044068;3.257627;0.135593;0.00339;0.410169;-7.01017;-1.562712;-0.135593;-0.00339
OVERALL;73;9;13;05,10,13,16,24,36,39,43,52,64,68,76,81;DISCOVERY;1997-12-03;2016-08-25;155;155;2.387097;142;91.612903;67;43.225806;4;2.580645;2;1.290323;0;0.0;2.202348;87.767742;29.094194;3.232258;0.147097;0.007742;3.845161;14.131612;-0.651613;1.143226;-0.007742
OVERALL;73;9;13;05,10,13,16,24,36,39,43,52,64,68,76,81;VALIDATION;2016-08-27;2022-03-10;155;56;2.142857;52;92.857143;11;19.642857;1;1.785714;0;0.0;0;0.0;2.203964;87.882143;29.307143;3.078571;0.139286;0.007143;4.975;-9.664286;-1.292857;-0.139286;-0.007143
OVERALL;73;9;13;05,10,13,16,24,36,39,43,52,64,68,76,81;TEST;2022-03-12;2026-08-04;155;68;2.264706;60;88.235294;21;30.882353;5;7.352941;0;0.0;0;0.0;2.197294;87.508824;28.985294;3.061765;0.194118;0.0;0.72647;1.897059;4.291176;-0.194118;0.0
OVERALL;74;9;13;02,03,08,18,28,34,38,49,52,54,62,67,76;DISCOVERY;1997-12-03;2016-08-25;174;174;2.413793;162;93.103448;79;45.402299;3;1.724138;2;1.149425;0;0.0;2.197425;87.55977;28.909195;3.132184;0.150575;0.002299;5.543678;16.493104;-1.408046;0.99885;-0.002299
OVERALL;74;9;13;02,03,08,18,28,34,38,49,52,54,62,67,76;VALIDATION;2016-08-27;2022-03-10;174;53;2.301887;47;88.679245;22;41.509434;0;0.0;0;0.0;0;0.0;2.193094;87.320755;28.841509;2.992453;0.166038;0.0;1.35849;12.667925;-2.992453;-0.166038;0.0
OVERALL;74;9;13;02,03,08,18,28,34,38,49,52,54,62,67,76;TEST;2022-03-12;2026-08-04;174;52;2.211538;43;82.692308;17;32.692308;3;5.769231;0;0.0;0;0.0;2.196692;87.461538;28.807692;3.315385;0.103846;0.0;-4.76923;3.884616;2.453846;-0.103846;0.0
OVERALL;75;9;13;01,20,21,31,39,46,54,66,69,71,74,76,83;DISCOVERY;1997-12-03;2016-08-25;181;181;2.491713;176;97.237569;77;42.541436;17;9.392265;0;0.0;0;0.0;2.194873;87.464088;28.772376;3.097238;0.173481;0.001105;9.773481;13.76906;6.295027;-0.173481;-0.001105
OVERALL;75;9;13;01,20,21,31,39,46,54,66,69,71,74,76,83;VALIDATION;2016-08-27;2022-03-10;181;61;2.098361;53;86.885246;11;18.032787;3;4.918033;0;0.0;0;0.0;2.187738;87.432787;28.0;3.216394;0.137705;0.0;-0.547541;-9.967213;1.701639;-0.137705;0.0
OVERALL;75;9;13;01,20,21,31,39,46,54,66,69,71,74,76,83;TEST;2022-03-12;2026-08-04;181;50;2.34;47;94.0;19;38.0;1;2.0;0;0.0;0;0.0;2.1944;87.496;28.836;2.996;0.12;0.008;6.504;9.164;-0.996;-0.12;-0.008
OVERALL;76;9;13;06,12,15,27,28,37,39,40,42,43,57,82,89;DISCOVERY;1997-12-03;2016-08-25;160;160;2.41875;153;95.625;64;40.0;10;6.25;0;0.0;0;0.0;2.1965;87.56375;28.8675;3.08875;0.13875;0.00125;8.06125;11.1325;3.16125;-0.13875;-0.00125
OVERALL;76;9;13;06,12,15,27,28,37,39,40,42,43,57,82,89;VALIDATION;2016-08-27;2022-03-10;160;65;2.153846;55;84.615385;18;27.692308;2;3.076923;0;0.0;0;0.0;2.193477;87.273846;28.781538;3.187692;0.138462;0.003077;-2.658461;-1.08923;-0.110769;-0.138462;-0.003077
OVERALL;76;9;13;06,12,15,27,28,37,39,40,42,43,57,82,89;TEST;2022-03-12;2026-08-04;160;47;2.085106;41;87.234043;10;21.276596;0;0.0;0;0.0;0;0.0;2.206468;87.565957;29.638298;3.259575;0.191489;0.004255;-0.331914;-8.361702;-3.259575;-0.191489;-0.004255
OVERALL;77;9;13;01,11,19,36,39,44,53,55,56,63,84,87,90;DISCOVERY;1997-12-03;2016-08-25;189;189;2.412698;179;94.708995;76;40.21164;12;6.349206;0;0.0;0;0.0;2.195862;87.661376;28.671958;3.140741;0.131217;0.001058;7.047619;11.539682;3.208465;-0.131217;-0.001058
OVERALL;77;9;13;01,11,19,36,39,44,53,55,56,63,84,87,90;VALIDATION;2016-08-27;2022-03-10;189;67;2.298507;63;94.029851;21;31.343284;3;4.477612;0;0.0;0;0.0;2.198985;87.668657;28.928358;3.179104;0.134328;0.0;6.361194;2.414926;1.298508;-0.134328;0.0
OVERALL;77;9;13;01,11,19,36,39,44,53,55,56,63,84,87,90;TEST;2022-03-12;2026-08-04;189;47;2.106383;40;85.106383;12;25.531915;0;0.0;0;0.0;0;0.0;2.20766;87.919149;29.523404;3.204255;0.13617;0.0;-2.812766;-3.991489;-3.204255;-0.13617;0.0
OVERALL;78;9;13;01,13,18,19,21,27,32,42,44,59,60,75,77;DISCOVERY;1997-12-03;2016-08-25;167;167;2.311377;158;94.610778;55;32.934132;6;3.592814;0;0.0;0;0.0;2.205126;88.013174;29.091018;3.298204;0.125748;0.0;6.597604;3.843114;0.29461;-0.125748;0.0
OVERALL;78;9;13;01,13,18,19,21,27,32,42,44,59,60,75,77;VALIDATION;2016-08-27;2022-03-10;167;58;2.206897;50;86.206897;19;32.758621;1;1.724138;0;0.0;0;0.0;2.199621;87.782759;29.031035;3.02069;0.148276;0.0;-1.575862;3.727586;-1.296552;-0.148276;0.0
OVERALL;78;9;13;01,13,18,19,21,27,32,42,44,59,60,75,77;TEST;2022-03-12;2026-08-04;167;42;2.190476;36;85.714286;11;26.190476;3;7.142857;0;0.0;0;0.0;2.206191;88.114286;29.333333;3.019048;0.157143;0.0;-2.4;-3.142857;4.123809;-0.157143;0.0
OVERALL;79;9;13;05,18,33,36,38,42,45,51,54,58,62,69,88;DISCOVERY;1997-12-03;2016-08-25;184;184;2.467391;172;93.478261;81;44.021739;13;7.065217;4;2.173913;0;0.0;2.202196;87.772826;29.106522;3.182609;0.166304;0.001087;5.705435;14.915217;3.882608;2.007609;-0.001087
OVERALL;79;9;13;05,18,33,36,38,42,45,51,54,58,62,69,88;VALIDATION;2016-08-27;2022-03-10;184;66;2.121212;55;83.333333;16;24.242424;3;4.545455;0;0.0;0;0.0;2.20697;88.072727;29.193939;3.287879;0.145455;0.009091;-4.739394;-4.951515;1.257576;-0.145455;-0.009091
OVERALL;79;9;13;05,18,33,36,38,42,45,51,54,58,62,69,88;TEST;2022-03-12;2026-08-04;184;61;2.295082;54;88.52459;23;37.704918;2;3.278689;0;0.0;0;0.0;2.2;87.862295;28.904918;3.147541;0.101639;0.0;0.662295;8.8;0.131148;-0.101639;0.0
OVERALL;80;9;13;04,07,08,17,24,27,32,50,51,66,67,72,73;DISCOVERY;1997-12-03;2016-08-25;172;172;2.348837;158;91.860465;62;36.046512;12;6.976744;0;0.0;0;0.0;2.194465;87.610465;28.715116;3.006977;0.126744;0.001163;4.25;7.331396;3.969767;-0.126744;-0.001163
OVERALL;80;9;13;04,07,08,17,24,27,32,50,51,66,67,72,73;VALIDATION;2016-08-27;2022-03-10;172;66;2.212121;61;92.424242;19;28.787879;0;0.0;0;0.0;0;0.0;2.203212;87.633333;29.20303;3.369697;0.124242;0.00303;4.790909;-0.415151;-3.369697;-0.124242;-0.00303
OVERALL;80;9;13;04,07,08,17,24,27,32,50,51,66,67,72,73;TEST;2022-03-12;2026-08-04;172;68;2.235294;60;88.235294;23;33.823529;1;1.470588;0;0.0;0;0.0;2.198794;87.564706;28.9;3.244118;0.179412;0.008824;0.670588;4.923529;-1.77353;-0.179412;-0.008824
OVERALL;81;9;13;01,05,13,20,27,39,50,57,60,69,73,75,83;DISCOVERY;1997-12-03;2016-08-25;189;189;2.380952;177;93.650794;76;40.21164;8;4.232804;0;0.0;0;0.0;2.201111;87.762963;29.141799;3.106878;0.11746;0.002116;5.887831;11.069841;1.125926;-0.11746;-0.002116
OVERALL;81;9;13;01,05,13,20,27,39,50,57,60,69,73,75,83;VALIDATION;2016-08-27;2022-03-10;189;58;2.275862;54;93.103448;18;31.034483;2;3.448276;0;0.0;0;0.0;2.192035;87.458621;28.572414;3.062069;0.124138;0.0;5.644827;2.462069;0.386207;-0.124138;0.0
OVERALL;81;9;13;01,05,13,20,27,39,50,57,60,69,73,75,83;TEST;2022-03-12;2026-08-04;189;61;2.278689;53;86.885246;20;32.786885;5;8.196721;0;0.0;0;0.0;2.186197;87.478688;27.990164;2.977049;0.180328;0.006557;-0.593442;4.796721;5.219672;-0.180328;-0.006557
OVERALL;82;9;13;19,22,37,51,55,57,58,77,79,81,85,88,90;DISCOVERY;1997-12-03;2016-08-25;187;187;2.44385;179;95.721925;84;44.919786;7;3.743316;0;0.0;0;0.0;2.201786;87.64492;29.189305;3.2;0.167914;0.00107;8.077005;15.730481;0.543316;-0.167914;-0.00107
OVERALL;82;9;13;19,22,37,51,55,57,58,77,79,81,85,88,90;VALIDATION;2016-08-27;2022-03-10;187;60;2.4;58;96.666667;23;38.333333;3;5.0;0;0.0;0;0.0;2.2068;87.813333;29.616667;3.14;0.123333;0.0;8.853334;8.716666;1.86;-0.123333;0.0
OVERALL;82;9;13;19,22,37,51,55,57,58,77,79,81,85,88,90;TEST;2022-03-12;2026-08-04;187;54;2.203704;45;83.333333;18;33.333333;2;3.703704;0;0.0;0;0.0;2.199444;87.855556;28.933333;3.066667;0.1;0.0;-4.522223;4.4;0.637037;-0.1;0.0
OVERALL;83;9;13;11,18,20,21,46,47,48,53,55,56,63,68,77;DISCOVERY;1997-12-03;2016-08-25;186;186;2.462366;176;94.623656;79;42.473118;13;6.989247;4;2.150538;0;0.0;2.198925;87.541935;29.067742;3.165591;0.126882;0.005376;7.081721;13.405376;3.823656;2.023656;-0.005376
OVERALL;83;9;13;11,18,20,21,46,47,48,53,55,56,63,68,77;VALIDATION;2016-08-27;2022-03-10;186;58;2.275862;54;93.103448;20;34.482759;0;0.0;0;0.0;0;0.0;2.217276;88.517241;29.627586;3.403448;0.206897;0.0;4.586207;4.855173;-3.403448;-0.206897;0.0
OVERALL;83;9;13;11,18,20,21,46,47,48,53,55,56,63,68,77;TEST;2022-03-12;2026-08-04;186;64;2.125;50;78.125;20;31.25;2;3.125;0;0.0;0;0.0;2.201312;87.634375;29.15625;3.203125;0.1375;0.00625;-9.509375;2.09375;-0.078125;-0.1375;-0.00625
OVERALL;84;9;13;01,22,23,25,30,34,41,47,56,62,71,83,87;DISCOVERY;1997-12-03;2016-08-25;174;174;2.465517;171;98.275862;79;45.402299;5;2.873563;0;0.0;0;0.0;2.20531;87.864368;29.248276;3.258621;0.165517;0.008046;10.411494;16.154023;-0.385058;-0.165517;-0.008046
OVERALL;84;9;13;01,22,23,25,30,34,41,47,56,62,71,83,87;VALIDATION;2016-08-27;2022-03-10;174;50;2.12;44;88.0;11;22.0;1;2.0;0;0.0;0;0.0;2.19932;87.624;28.868;3.272;0.176;0.0;0.376;-6.868;-1.272;-0.176;0.0
OVERALL;84;9;13;01,22,23,25,30,34,41,47,56,62,71,83,87;TEST;2022-03-12;2026-08-04;174;52;2.403846;45;86.538462;22;42.307692;6;11.538462;0;0.0;0;0.0;2.195154;87.7;28.619231;3.076923;0.15;0.007692;-1.161538;13.688461;8.461539;-0.15;-0.007692
OVERALL;85;9;13;05,08,14,16,30,31,32,33,34,37,38,50,66;DISCOVERY;1997-12-03;2016-08-25;196;196;2.44898;183;93.367347;69;35.204082;28;14.285714;4;2.040816;0;0.0;2.194367;87.470408;28.685714;3.153061;0.135714;0.005102;5.896939;6.518368;11.132653;1.905102;-0.005102
OVERALL;85;9;13;05,08,14,16,30,31,32,33,34,37,38,50,66;VALIDATION;2016-08-27;2022-03-10;196;63;2.174603;53;84.126984;19;30.15873;2;3.174603;0;0.0;0;0.0;2.192635;87.501587;28.660317;3.006349;0.11746;0.0;-3.374603;1.498413;0.168254;-0.11746;0.0
OVERALL;85;9;13;05,08,14,16,30,31,32,33,34,37,38,50,66;TEST;2022-03-12;2026-08-04;196;64;2.0625;55;85.9375;13;20.3125;0;0.0;0;0.0;0;0.0;2.193469;87.475;28.603125;3.15;0.13125;0.0;-1.5375;-8.290625;-3.15;-0.13125;0.0
OVERALL;86;9;13;03,08,17,18,28,30,31,37,48,65,70,80,85;DISCOVERY;1997-12-03;2016-08-25;188;188;2.271277;172;91.489362;64;34.042553;3;1.595745;0;0.0;0;0.0;2.198713;87.674468;28.821277;3.234043;0.154255;0.0;3.814894;5.221276;-1.638298;-0.154255;0.0
OVERALL;86;9;13;03,08,17,18,28,30,31,37,48,65,70,80,85;VALIDATION;2016-08-27;2022-03-10;188;65;2.123077;60;92.307692;11;16.923077;2;3.076923;0;0.0;0;0.0;2.194831;87.563077;28.652308;3.181539;0.110769;0.0;4.744615;-11.729231;-0.104616;-0.110769;0.0
OVERALL;86;9;13;03,08,17,18,28,30,31,37,48,65,70,80,85;TEST;2022-03-12;2026-08-04;188;60;2.25;53;88.333333;21;35.0;1;1.666667;0;0.0;0;0.0;2.205867;88.076667;29.16;3.173333;0.196667;0.006667;0.256666;5.84;-1.506666;-0.196667;-0.006667
OVERALL;87;9;13;09,24,28,30,34,36,44,51,57,62,67,68,69;DISCOVERY;1997-12-03;2016-08-25;185;185;2.308108;172;92.972973;65;35.135135;5;2.702703;0;0.0;0;0.0;2.195297;87.473513;28.68973;3.204324;0.175135;0.003243;5.49946;6.445405;-0.501621;-0.175135;-0.003243
OVERALL;87;9;13;09,24,28,30,34,36,44,51,57,62,67,68,69;VALIDATION;2016-08-27;2022-03-10;185;57;1.982456;47;82.45614;9;15.789474;0;0.0;0;0.0;0;0.0;2.203439;88.070175;28.887719;3.298246;0.108772;0.0;-5.614035;-13.098245;-3.298246;-0.108772;0.0
