Dataset;Trigger;CandidatePool;CandidateNumber;DiscoveryRank;Split;Offset;Occurrences;Appearances;RatePct;GeneralRatePct;LiftPctPoints
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;22;3;TEST;9;36;5;13.888889;6.028369;7.86052
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;1;36;3;8.333333;7.092199;1.241135
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;2;36;2;5.555556;7.092199;-1.536643
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;3;36;0;0.0;7.092199;-7.092199
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;4;36;0;0.0;7.092199;-7.092199
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;5;36;2;5.555556;7.092199;-1.536643
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;6;36;2;5.555556;7.092199;-1.536643
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;7;36;2;5.555556;7.092199;-1.536643
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;8;36;2;5.555556;7.092199;-1.536643
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;33;2;TEST;9;36;2;5.555556;7.092199;-1.536643
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;1;36;2;5.555556;6.028369;-0.472813
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;2;36;3;8.333333;6.028369;2.304965
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;3;36;2;5.555556;6.028369;-0.472813
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;4;36;1;2.777778;6.028369;-3.250591
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;5;36;0;0.0;6.028369;-6.028369
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;6;36;2;5.555556;6.028369;-0.472813
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;7;36;2;5.555556;6.028369;-0.472813
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;8;36;4;11.111111;6.028369;5.082742
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;36;12;TEST;9;36;1;2.777778;6.028369;-3.250591
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;1;36;0;0.0;5.319149;-5.319149
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;2;36;2;5.555556;5.319149;0.236407
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;3;36;5;13.888889;5.319149;8.56974
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;4;36;1;2.777778;5.319149;-2.541371
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;5;36;3;8.333333;5.319149;3.014184
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;6;36;1;2.777778;5.319149;-2.541371
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;7;36;2;5.555556;5.319149;0.236407
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;8;36;0;0.0;5.319149;-5.319149
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;38;10;TEST;9;36;2;5.555556;5.319149;0.236407
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;1;36;4;11.111111;6.382979;4.728132
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;2;36;1;2.777778;6.382979;-3.605201
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;3;36;2;5.555556;6.382979;-0.827423
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;4;36;1;2.777778;6.382979;-3.605201
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;5;36;3;8.333333;6.382979;1.950355
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;6;36;0;0.0;6.382979;-6.382979
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;7;36;3;8.333333;6.382979;1.950355
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;8;36;2;5.555556;6.382979;-0.827423
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;39;11;TEST;9;36;3;8.333333;6.382979;1.950355
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;1;36;1;2.777778;5.496454;-2.718676
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;2;36;4;11.111111;5.496454;5.614657
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;3;36;4;11.111111;5.496454;5.614657
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;4;36;4;11.111111;5.496454;5.614657
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;5;36;4;11.111111;5.496454;5.614657
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;6;36;3;8.333333;5.496454;2.836879
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;7;36;4;11.111111;5.496454;5.614657
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;8;36;2;5.555556;5.496454;0.059102
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;48;8;TEST;9;36;1;2.777778;5.496454;-2.718676
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;1;36;1;2.777778;6.737589;-3.959811
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;2;36;2;5.555556;6.737589;-1.182033
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;3;36;1;2.777778;6.737589;-3.959811
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;4;36;0;0.0;6.737589;-6.737589
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;5;36;1;2.777778;6.737589;-3.959811
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;6;36;2;5.555556;6.737589;-1.182033
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;7;36;3;8.333333;6.737589;1.595745
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;8;36;4;11.111111;6.737589;4.373522
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;54;1;TEST;9;36;1;2.777778;6.737589;-3.959811
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;1;36;4;11.111111;6.028369;5.082742
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;2;36;3;8.333333;6.028369;2.304965
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;3;36;2;5.555556;6.028369;-0.472813
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;4;36;2;5.555556;6.028369;-0.472813
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;5;36;1;2.777778;6.028369;-3.250591
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;6;36;3;8.333333;6.028369;2.304965
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;7;36;3;8.333333;6.028369;2.304965
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;8;36;3;8.333333;6.028369;2.304965
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;57;6;TEST;9;36;4;11.111111;6.028369;5.082742
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;1;36;2;5.555556;6.382979;-0.827423
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;2;36;4;11.111111;6.382979;4.728132
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;3;36;2;5.555556;6.382979;-0.827423
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;4;36;3;8.333333;6.382979;1.950355
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;5;36;1;2.777778;6.382979;-3.605201
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;6;36;2;5.555556;6.382979;-0.827423
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;7;36;1;2.777778;6.382979;-3.605201
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;8;36;2;5.555556;6.382979;-0.827423
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;69;5;TEST;9;36;6;16.666667;6.382979;10.283688
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;1;36;4;11.111111;8.156028;2.955083
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;2;36;4;11.111111;8.156028;2.955083
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;3;36;2;5.555556;8.156028;-2.600473
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;4;36;0;0.0;8.156028;-8.156028
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;5;36;3;8.333333;8.156028;0.177305
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;6;36;2;5.555556;8.156028;-2.600473
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;7;36;4;11.111111;8.156028;2.955083
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;8;36;1;2.777778;8.156028;-5.378251
NEW_MODE;46;15,16,20,22,33,36,38,39,48,54,57,69,79;79;13;TEST;9;36;5;13.888889;8.156028;5.732861
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;1;125;6;4.8;5.91716;-1.11716
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;2;125;5;4.0;5.91716;-1.91716
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;3;125;10;8.0;5.91716;2.08284
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;4;125;10;8.0;5.91716;2.08284
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;5;125;10;8.0;5.91716;2.08284
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;6;125;5;4.0;5.91716;-1.91716
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;7;125;10;8.0;5.91716;2.08284
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;8;125;10;8.0;5.91716;2.08284
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;DISCOVERY;9;125;10;8.0;5.91716;2.08284
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;1;125;11;8.8;5.857988;2.942012
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;2;125;9;7.2;5.857988;1.342012
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;3;125;10;8.0;5.857988;2.142012
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;4;125;7;5.6;5.857988;-0.257988
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;5;125;12;9.6;5.857988;3.742012
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;6;125;11;8.8;5.857988;2.942012
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;7;125;12;9.6;5.857988;3.742012
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;8;125;6;4.8;5.857988;-1.057988
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;5;3;DISCOVERY;9;125;6;4.8;5.857988;-1.057988
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;1;125;10;8.0;5.680473;2.319527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;2;125;14;11.2;5.680473;5.519527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;3;125;9;7.2;5.680473;1.519527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;4;125;8;6.4;5.680473;0.719527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;5;125;11;8.8;5.680473;3.119527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;6;125;7;5.6;5.680473;-0.080473
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;7;125;8;6.4;5.680473;0.719527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;8;125;8;6.4;5.680473;0.719527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;7;1;DISCOVERY;9;125;10;8.0;5.680473;2.319527
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;1;125;8;6.4;7.100592;-0.700592
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;2;125;15;12.0;7.100592;4.899408
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;3;125;11;8.8;7.100592;1.699408
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;4;125;16;12.8;7.100592;5.699408
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;5;125;6;4.8;7.100592;-2.300592
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;6;125;14;11.2;7.100592;4.099408
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;7;125;4;3.2;7.100592;-3.900592
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;8;125;10;8.0;7.100592;0.899408
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;11;2;DISCOVERY;9;125;14;11.2;7.100592;4.099408
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;1;125;9;7.2;7.159763;0.040237
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;2;125;13;10.4;7.159763;3.240237
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;3;125;15;12.0;7.159763;4.840237
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;4;125;16;12.8;7.159763;5.640237
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;5;125;10;8.0;7.159763;0.840237
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;6;125;14;11.2;7.159763;4.040237
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;7;125;8;6.4;7.159763;-0.759763
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;8;125;6;4.8;7.159763;-2.359763
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;34;4;DISCOVERY;9;125;7;5.6;7.159763;-1.559763
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;1;125;10;8.0;6.449704;1.550296
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;2;125;15;12.0;6.449704;5.550296
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;3;125;12;9.6;6.449704;3.150296
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;4;125;10;8.0;6.449704;1.550296
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;5;125;9;7.2;6.449704;0.750296
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;6;125;10;8.0;6.449704;1.550296
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;7;125;7;5.6;6.449704;-0.849704
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;8;125;9;7.2;6.449704;0.750296
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;37;7;DISCOVERY;9;125;3;2.4;6.449704;-4.049704
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;1;125;9;7.2;5.976331;1.223669
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;2;125;5;4.0;5.976331;-1.976331
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;3;125;7;5.6;5.976331;-0.376331
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;4;125;7;5.6;5.976331;-0.376331
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;5;125;10;8.0;5.976331;2.023669
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;6;125;6;4.8;5.976331;-1.176331
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;7;125;6;4.8;5.976331;-1.176331
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;8;125;17;13.6;5.976331;7.623669
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;40;11;DISCOVERY;9;125;11;8.8;5.976331;2.823669
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;1;125;12;9.6;7.751479;1.848521
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;2;125;8;6.4;7.751479;-1.351479
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;3;125;10;8.0;7.751479;0.248521
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;4;125;11;8.8;7.751479;1.048521
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;5;125;16;12.8;7.751479;5.048521
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;6;125;13;10.4;7.751479;2.648521
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;7;125;10;8.0;7.751479;0.248521
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;8;125;8;6.4;7.751479;-1.351479
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;52;5;DISCOVERY;9;125;16;12.8;7.751479;5.048521
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;1;125;9;7.2;5.384615;1.815385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;2;125;2;1.6;5.384615;-3.784615
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;3;125;10;8.0;5.384615;2.615385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;4;125;7;5.6;5.384615;0.215385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;5;125;7;5.6;5.384615;0.215385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;6;125;7;5.6;5.384615;0.215385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;7;125;11;8.8;5.384615;3.415385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;8;125;10;8.0;5.384615;2.615385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;53;10;DISCOVERY;9;125;9;7.2;5.384615;1.815385
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;1;125;11;8.8;5.739645;3.060355
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;2;125;6;4.8;5.739645;-0.939645
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;3;125;8;6.4;5.739645;0.660355
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;4;125;9;7.2;5.739645;1.460355
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;5;125;9;7.2;5.739645;1.460355
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;6;125;6;4.8;5.739645;-0.939645
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;7;125;7;5.6;5.739645;-0.139645
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;8;125;8;6.4;5.739645;0.660355
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;64;13;DISCOVERY;9;125;10;8.0;5.739645;2.260355
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;1;125;9;7.2;6.863905;0.336095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;2;125;6;4.8;6.863905;-2.063905
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;3;125;9;7.2;6.863905;0.336095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;4;125;9;7.2;6.863905;0.336095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;5;125;12;9.6;6.863905;2.736095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;6;125;14;11.2;6.863905;4.336095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;7;125;13;10.4;6.863905;3.536095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;8;125;10;8.0;6.863905;1.136095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;66;6;DISCOVERY;9;125;11;8.8;6.863905;1.936095
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;1;125;3;2.4;5.798817;-3.398817
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;2;125;10;8.0;5.798817;2.201183
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;3;125;11;8.8;5.798817;3.001183
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;4;125;5;4.0;5.798817;-1.798817
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;5;125;9;7.2;5.798817;1.401183
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;6;125;12;9.6;5.798817;3.801183
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;7;125;9;7.2;5.798817;1.401183
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;8;125;6;4.8;5.798817;-0.998817
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;70;9;DISCOVERY;9;125;12;9.6;5.798817;3.801183
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;1;125;8;6.4;6.153846;0.246154
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;2;125;11;8.8;6.153846;2.646154
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;3;125;7;5.6;6.153846;-0.553846
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;4;125;7;5.6;6.153846;-0.553846
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;5;125;8;6.4;6.153846;0.246154
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;6;125;10;8.0;6.153846;1.846154
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;7;125;11;8.8;6.153846;2.646154
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;8;125;7;5.6;6.153846;-0.553846
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;88;8;DISCOVERY;9;125;12;9.6;6.153846;3.446154
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;1;38;1;2.631579;6.028369;-3.39679
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;2;38;4;10.526316;6.028369;4.497947
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;3;38;3;7.894737;6.028369;1.866368
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;4;38;2;5.263158;6.028369;-0.765211
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;5;38;2;5.263158;6.028369;-0.765211
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;6;38;0;0.0;6.028369;-6.028369
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;7;38;1;2.631579;6.028369;-3.39679
NEW_MODE;47;04,05,07,11,34,37,40,52,53,64,66,70,88;4;12;VALIDATION;8;38;4;10.526316;6.028369;4.497947
