Dataset;Trigger;CandidatePool;CandidateNumber;DiscoveryRank;Split;Occurrences;PostDrawTotal;GeneralAppearances;GeneralRatePct;PostAppearances;PostRatePct;LiftPctPoints;RateRatio;WindowsContainingNumber;WindowPresenceRatePct
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;20;11;TEST;61;549;63;7.420495;51;9.289617;1.869123;1.251887;36;59.016393
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;27;8;TEST;61;549;53;6.242638;35;6.375228;0.132589;1.021239;23;37.704918
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;39;3;TEST;61;549;61;7.184923;43;7.832423;0.647499;1.090119;30;49.180328
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;50;4;TEST;61;549;42;4.946996;23;4.189435;-0.757561;0.846864;21;34.42623
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;57;1;TEST;61;549;51;6.007067;26;4.735883;-1.271184;0.788385;18;29.508197
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;60;6;TEST;61;549;58;6.831567;31;5.64663;-1.184936;0.82655;24;39.344262
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;69;10;TEST;61;549;58;6.831567;41;7.468124;0.636557;1.093179;35;57.377049
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;73;5;TEST;61;549;68;8.009423;56;10.200364;2.190941;1.273545;38;62.295082
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;75;9;TEST;61;549;51;6.007067;29;5.282332;-0.724736;0.879353;24;39.344262
OVERALL;81;01,05,13,20,27,39,50,57,60,69,73,75,83;83;13;TEST;61;549;65;7.656066;47;8.56102;0.904954;1.118201;38;62.295082
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;19;13;DISCOVERY;187;1683;182;7.151277;131;7.78372;0.632443;1.088438;99;52.941176
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;22;10;DISCOVERY;187;1683;165;6.483301;121;7.189542;0.706242;1.108932;94;50.26738
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;37;2;DISCOVERY;187;1683;163;6.404715;132;7.843137;1.438422;1.224588;99;52.941176
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;51;4;DISCOVERY;187;1683;180;7.072692;139;8.259061;1.18637;1.167739;101;54.010695
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;55;8;DISCOVERY;187;1683;191;7.504912;141;8.377897;0.872985;1.116322;103;55.080214
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;57;9;DISCOVERY;187;1683;170;6.679764;127;7.546049;0.866284;1.129688;95;50.802139
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;58;5;DISCOVERY;187;1683;158;6.208251;123;7.308378;1.100126;1.177204;95;50.802139
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;77;7;DISCOVERY;187;1683;191;7.504912;142;8.437314;0.932403;1.124239;106;56.684492
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;79;6;DISCOVERY;187;1683;184;7.229862;139;8.259061;1.029199;1.142354;106;56.684492
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;81;11;DISCOVERY;187;1683;189;7.426326;136;8.080808;0.654482;1.08813;103;55.080214
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;85;3;DISCOVERY;187;1683;198;7.779961;153;9.090909;1.310948;1.168503;104;55.614973
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;88;12;DISCOVERY;187;1683;191;7.504912;137;8.140226;0.635314;1.084653;102;54.545455
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;90;1;DISCOVERY;187;1683;197;7.740668;156;9.269162;1.528494;1.197463;107;57.219251
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;19;13;VALIDATION;60;540;60;7.067138;34;6.296296;-0.770842;0.890926;25;41.666667
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;22;10;VALIDATION;60;540;56;6.595995;34;6.296296;-0.299699;0.954563;26;43.333333
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;37;2;VALIDATION;60;540;71;8.36278;58;10.740741;2.377961;1.284351;43;71.666667
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;51;4;VALIDATION;60;540;60;7.067138;30;5.555556;-1.511582;0.786111;25;41.666667
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;55;8;VALIDATION;60;540;61;7.184923;32;5.925926;-1.258998;0.824772;23;38.333333
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;57;9;VALIDATION;60;540;52;6.124853;37;6.851852;0.726999;1.118697;33;55.0
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;58;5;VALIDATION;60;540;52;6.124853;36;6.666667;0.541814;1.088462;27;45.0
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;77;7;VALIDATION;60;540;67;7.891637;43;7.962963;0.071326;1.009038;29;48.333333
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;79;6;VALIDATION;60;540;67;7.891637;43;7.962963;0.071326;1.009038;31;51.666667
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;81;11;VALIDATION;60;540;60;7.067138;38;7.037037;-0.030101;0.995741;26;43.333333
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;85;3;VALIDATION;60;540;63;7.420495;40;7.407407;-0.013087;0.998236;28;46.666667
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;88;12;VALIDATION;60;540;52;6.124853;32;5.925926;-0.198927;0.967521;26;43.333333
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;90;1;VALIDATION;60;540;51;6.007067;40;7.407407;1.40034;1.233115;28;46.666667
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;19;13;TEST;54;486;57;6.713781;25;5.144033;-1.569748;0.76619;21;38.888889
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;22;10;TEST;54;486;59;6.949352;31;6.378601;-0.570751;0.91787;25;46.296296
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;37;2;TEST;54;486;49;5.771496;27;5.555556;-0.21594;0.962585;22;40.740741
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;51;4;TEST;54;486;55;6.47821;26;5.349794;-1.128415;0.825814;23;42.592593
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;55;8;TEST;54;486;60;7.067138;36;7.407407;0.34027;1.048148;28;51.851852
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;57;9;TEST;54;486;51;6.007067;23;4.73251;-1.274557;0.787824;17;31.481481
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;58;5;TEST;54;486;67;7.891637;38;7.81893;-0.072707;0.990787;29;53.703704
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;77;7;TEST;54;486;47;5.535925;29;5.967078;0.431154;1.077883;22;40.740741
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;79;6;TEST;54;486;62;7.302709;42;8.641975;1.339266;1.183393;33;61.111111
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;81;11;TEST;54;486;61;7.184923;35;7.201646;0.016723;1.002327;28;51.851852
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;85;3;TEST;54;486;65;7.656066;40;8.230453;0.574387;1.075024;27;50.0
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;88;12;TEST;54;486;55;6.47821;27;5.555556;-0.922654;0.857576;23;42.592593
OVERALL;82;19,22,37,51,55,57,58,77,79,81,85,88,90;90;1;TEST;54;486;53;6.242638;34;6.995885;0.753246;1.120662;30;55.555556
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;11;10;DISCOVERY;186;1674;171;6.719057;126;7.526882;0.807825;1.120229;97;52.150538
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;18;8;DISCOVERY;186;1674;151;5.933202;116;6.92951;0.996308;1.167921;82;44.086022
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;20;1;DISCOVERY;186;1674;165;6.483301;130;7.76583;1.28253;1.19782;96;51.612903
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;21;2;DISCOVERY;186;1674;165;6.483301;128;7.646356;1.163055;1.179392;95;51.075269
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;46;9;DISCOVERY;186;1674;154;6.051081;117;6.989247;0.938167;1.155041;84;45.16129
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;47;4;DISCOVERY;186;1674;164;6.444008;126;7.526882;1.082874;1.168044;100;53.763441
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;48;7;DISCOVERY;186;1674;169;6.640472;128;7.646356;1.005885;1.151478;91;48.924731
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;53;6;DISCOVERY;186;1674;157;6.168959;121;7.228196;1.059237;1.171704;84;45.16129
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;55;13;DISCOVERY;186;1674;191;7.504912;138;8.243728;0.738816;1.098444;104;55.913978
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;56;5;DISCOVERY;186;1674;184;7.229862;139;8.303465;1.073602;1.148496;95;51.075269
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;63;12;DISCOVERY;186;1674;182;7.151277;133;7.945042;0.793765;1.110996;107;57.526882
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;68;11;DISCOVERY;186;1674;171;6.719057;126;7.526882;0.807825;1.120229;96;51.612903
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;77;3;DISCOVERY;186;1674;191;7.504912;145;8.661888;1.156976;1.154163;109;58.602151
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;11;10;VALIDATION;58;522;56;6.595995;47;9.003831;2.407836;1.365045;32;55.172414
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;18;8;VALIDATION;58;522;45;5.300353;32;6.130268;0.829915;1.156577;20;34.482759
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;20;1;VALIDATION;58;522;52;6.124853;36;6.896552;0.771699;1.125995;27;46.551724
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;21;2;VALIDATION;58;522;64;7.53828;38;7.279693;-0.258587;0.965697;30;51.724138
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;46;9;VALIDATION;58;522;55;6.47821;33;6.321839;-0.156371;0.975862;24;41.37931
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;47;4;VALIDATION;58;522;73;8.598351;51;9.770115;1.171764;1.136278;35;60.344828
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;48;7;VALIDATION;58;522;65;7.656066;34;6.51341;-1.142656;0.850752;24;41.37931
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;53;6;VALIDATION;58;522;44;5.182568;22;4.214559;-0.968008;0.813218;20;34.482759
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;55;13;VALIDATION;58;522;61;7.184923;36;6.896552;-0.288372;0.959864;30;51.724138
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;56;5;VALIDATION;58;522;50;5.889282;32;6.130268;0.240987;1.04092;28;48.275862
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;63;12;VALIDATION;58;522;52;6.124853;27;5.172414;-0.952439;0.844496;24;41.37931
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;68;11;VALIDATION;58;522;71;8.36278;38;7.279693;-1.083086;0.870487;29;50.0
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;77;3;VALIDATION;58;522;67;7.891637;42;8.045977;0.15434;1.019557;33;56.896552
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;11;10;TEST;64;576;55;6.47821;43;7.465278;0.987068;1.152367;32;50.0
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;18;8;TEST;64;576;60;7.067138;41;7.118056;0.050918;1.007205;31;48.4375
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;20;1;TEST;64;576;63;7.420495;44;7.638889;0.218394;1.029431;34;53.125
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;21;2;TEST;64;576;56;6.595995;28;4.861111;-1.734884;0.736979;23;35.9375
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;46;9;TEST;64;576;58;6.831567;42;7.291667;0.4601;1.067349;34;53.125
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;47;4;TEST;64;576;55;6.47821;43;7.465278;0.987068;1.152367;35;54.6875
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;48;7;TEST;64;576;50;5.889282;30;5.208333;-0.680948;0.884375;25;39.0625
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;53;6;TEST;64;576;53;6.242638;31;5.381944;-0.860694;0.862127;26;40.625
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;55;13;TEST;64;576;60;7.067138;44;7.638889;0.571751;1.080903;38;59.375
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;56;5;TEST;64;576;59;6.949352;44;7.638889;0.689537;1.099223;25;39.0625
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;63;12;TEST;64;576;65;7.656066;44;7.638889;-0.017177;0.997756;38;59.375
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;68;11;TEST;64;576;64;7.53828;48;8.333333;0.795053;1.105469;35;54.6875
OVERALL;83;11,18,20,21,46,47,48,53,55,56,63,68,77;77;3;TEST;64;576;47;5.535925;32;5.555556;0.019631;1.003546;25;39.0625
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;1;10;DISCOVERY;174;1566;195;7.662083;132;8.429119;0.767036;1.100108;101;58.045977
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;22;9;DISCOVERY;174;1566;165;6.483301;115;7.34355;0.86025;1.132687;84;48.275862
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;23;3;DISCOVERY;174;1566;152;5.972495;114;7.279693;1.307198;1.21887;90;51.724138
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;25;4;DISCOVERY;174;1566;173;6.797642;123;7.854406;1.056764;1.15546;97;55.747126
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;30;5;DISCOVERY;174;1566;163;6.404715;115;7.34355;0.938835;1.146585;84;48.275862
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;34;6;DISCOVERY;174;1566;163;6.404715;115;7.34355;0.938835;1.146585;91;52.298851
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;41;2;DISCOVERY;174;1566;170;6.679764;126;8.045977;1.366213;1.20453;97;55.747126
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;47;7;DISCOVERY;174;1566;164;6.444008;115;7.34355;0.899543;1.139594;91;52.298851
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;56;1;DISCOVERY;174;1566;184;7.229862;140;8.939974;1.710112;1.236535;101;58.045977
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;62;13;DISCOVERY;174;1566;187;7.347741;125;7.98212;0.634379;1.086337;91;52.298851
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;71;12;DISCOVERY;174;1566;174;6.836935;118;7.535121;0.698186;1.10212;92;52.873563
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;83;8;DISCOVERY;174;1566;187;7.347741;129;8.237548;0.889807;1.121099;104;59.770115
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;87;11;DISCOVERY;174;1566;186;7.308448;126;8.045977;0.737529;1.100915;96;55.172414
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;1;10;VALIDATION;50;450;51;6.007067;21;4.666667;-1.3404;0.776863;19;38.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;22;9;VALIDATION;50;450;56;6.595995;29;6.444444;-0.151551;0.977024;27;54.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;23;3;VALIDATION;50;450;45;5.300353;24;5.333333;0.03298;1.006222;16;32.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;25;4;VALIDATION;50;450;52;6.124853;19;4.222222;-1.902631;0.689359;18;36.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;30;5;VALIDATION;50;450;49;5.771496;34;7.555556;1.78406;1.309116;28;56.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;34;6;VALIDATION;50;450;50;5.889282;29;6.444444;0.555163;1.094267;25;50.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;41;2;VALIDATION;50;450;52;6.124853;23;5.111111;-1.013742;0.834487;17;34.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;47;7;VALIDATION;50;450;73;8.598351;40;8.888889;0.290538;1.03379;27;54.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;56;1;VALIDATION;50;450;50;5.889282;34;7.555556;1.666274;1.282933;27;54.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;62;13;VALIDATION;50;450;52;6.124853;23;5.111111;-1.013742;0.834487;21;42.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;71;12;VALIDATION;50;450;48;5.65371;23;5.111111;-0.542599;0.904028;19;38.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;83;8;VALIDATION;50;450;59;6.949352;37;8.222222;1.27287;1.183164;30;60.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;87;11;VALIDATION;50;450;58;6.831567;27;6.0;-0.831567;0.878276;22;44.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;1;10;TEST;52;468;54;6.360424;24;5.128205;-1.232219;0.806268;18;34.615385
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;22;9;TEST;52;468;59;6.949352;44;9.401709;2.452357;1.35289;35;67.307692
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;23;3;TEST;52;468;68;8.009423;36;7.692308;-0.317115;0.960407;25;48.076923
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;25;4;TEST;52;468;63;7.420495;24;5.128205;-2.29229;0.691087;21;40.384615
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;30;5;TEST;52;468;57;6.713781;33;7.051282;0.337501;1.05027;24;46.153846
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;34;6;TEST;52;468;61;7.184923;29;6.196581;-0.988342;0.862442;24;46.153846
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;41;2;TEST;52;468;69;8.127208;42;8.974359;0.84715;1.104236;31;59.615385
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;47;7;TEST;52;468;55;6.47821;33;7.051282;0.573072;1.088462;25;48.076923
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;56;1;TEST;52;468;59;6.949352;33;7.051282;0.10193;1.014668;26;50.0
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;62;13;TEST;52;468;58;6.831567;24;5.128205;-1.703361;0.750663;18;34.615385
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;71;12;TEST;52;468;63;7.420495;35;7.478632;0.058138;1.007835;30;57.692308
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;83;8;TEST;52;468;65;7.656066;35;7.478632;-0.177433;0.976824;27;51.923077
OVERALL;84;01,22,23,25,30,34,41,47,56,62,71,83,87;87;11;TEST;52;468;47;5.535925;28;5.982906;0.446981;1.080742;23;44.230769
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;5;12;DISCOVERY;196;1764;151;5.933202;115;6.519274;0.586072;1.098778;91;46.428571
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;8;4;DISCOVERY;196;1764;179;7.033399;146;8.276644;1.243245;1.176763;107;54.591837
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;14;2;DISCOVERY;196;1764;166;6.522593;139;7.879819;1.357225;1.208081;97;49.489796
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;16;1;DISCOVERY;196;1764;160;6.286837;138;7.823129;1.536292;1.244366;100;51.020408
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;30;3;DISCOVERY;196;1764;163;6.404715;135;7.653061;1.248346;1.19491;99;50.510204
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;31;10;DISCOVERY;196;1764;161;6.32613;123;6.972789;0.646659;1.10222;85;43.367347
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;32;7;DISCOVERY;196;1764;177;6.954813;136;7.709751;0.754937;1.108549;95;48.469388
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;33;13;DISCOVERY;196;1764;172;6.75835;129;7.312925;0.554575;1.082058;98;50.0
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;34;9;DISCOVERY;196;1764;163;6.404715;125;7.086168;0.681453;1.106399;91;46.428571
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;37;11;DISCOVERY;196;1764;163;6.404715;124;7.029478;0.624763;1.097547;95;48.469388
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;38;6;DISCOVERY;196;1764;176;6.915521;138;7.823129;0.907609;1.131242;98;50.0
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;50;5;DISCOVERY;196;1764;150;5.89391;125;7.086168;1.192258;1.202286;88;44.897959
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;66;8;DISCOVERY;196;1764;173;6.797642;133;7.539683;0.74204;1.109161;105;53.571429
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;5;12;VALIDATION;63;567;50;5.889282;31;5.467372;-0.421909;0.92836;23;36.507937
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;8;4;VALIDATION;63;567;46;5.418139;43;7.583774;2.165635;1.399701;34;53.968254
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;14;2;VALIDATION;63;567;52;6.124853;37;6.525573;0.40072;1.065425;27;42.857143
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;16;1;VALIDATION;63;567;67;7.891637;49;8.641975;0.750338;1.09508;36;57.142857
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;30;3;VALIDATION;63;567;49;5.771496;40;7.054674;1.283178;1.22233;35;55.555556
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;31;10;VALIDATION;63;567;51;6.007067;33;5.820106;-0.186961;0.968876;26;41.269841
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;32;7;VALIDATION;63;567;54;6.360424;40;7.054674;0.69425;1.109151;31;49.206349
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;33;13;VALIDATION;63;567;57;6.713781;39;6.878307;0.164526;1.024506;27;42.857143
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;34;9;VALIDATION;63;567;50;5.889282;31;5.467372;-0.421909;0.92836;26;41.269841
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;37;11;VALIDATION;63;567;71;8.36278;47;8.289242;-0.073538;0.991206;33;52.380952
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;38;6;VALIDATION;63;567;61;7.184923;39;6.878307;-0.306617;0.957325;30;47.619048
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;50;5;VALIDATION;63;567;48;5.65371;36;6.349206;0.695496;1.123016;27;42.857143
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;66;8;VALIDATION;63;567;67;7.891637;38;6.70194;-1.189697;0.849246;29;46.031746
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;5;12;TEST;64;576;64;7.53828;46;7.986111;0.447831;1.059408;32;50.0
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;8;4;TEST;64;576;59;6.949352;37;6.423611;-0.525741;0.924347;29;45.3125
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;14;2;TEST;64;576;55;6.47821;42;7.291667;0.813457;1.125568;34;53.125
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;16;1;TEST;64;576;50;5.889282;37;6.423611;0.53433;1.090729;30;46.875
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;30;3;TEST;64;576;57;6.713781;39;6.770833;0.057052;1.008498;28;43.75
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;31;10;TEST;64;576;59;6.949352;34;5.902778;-1.046574;0.8494;28;43.75
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;32;7;TEST;64;576;56;6.595995;28;4.861111;-1.734884;0.736979;20;31.25
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;33;13;TEST;64;576;55;6.47821;34;5.902778;-0.575432;0.911174;27;42.1875
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;34;9;TEST;64;576;61;7.184923;44;7.638889;0.453965;1.063183;33;51.5625
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;37;11;TEST;64;576;49;5.771496;32;5.555556;-0.21594;0.962585;27;42.1875
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;38;6;TEST;64;576;51;6.007067;31;5.381944;-0.625123;0.895935;24;37.5
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;50;5;TEST;64;576;42;4.946996;27;4.6875;-0.259496;0.947545;22;34.375
OVERALL;85;05,08,14,16,30,31,32,33,34,37,38,50,66;66;8;TEST;64;576;57;6.713781;40;6.944444;0.230664;1.034357;35;54.6875
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;3;7;DISCOVERY;188;1692;168;6.601179;126;7.446809;0.84563;1.128103;95;50.531915
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;8;12;DISCOVERY;188;1692;179;7.033399;128;7.565012;0.531613;1.075584;95;50.531915
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;17;5;DISCOVERY;188;1692;177;6.954813;133;7.86052;0.905707;1.130227;101;53.723404
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;18;9;DISCOVERY;188;1692;151;5.933202;111;6.560284;0.627081;1.10569;75;39.893617
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;28;6;DISCOVERY;188;1692;150;5.89391;115;6.79669;0.902781;1.153172;90;47.87234
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;30;1;DISCOVERY;188;1692;163;6.404715;137;8.096927;1.692212;1.264213;99;52.659574
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;31;13;DISCOVERY;188;1692;161;6.32613;116;6.855792;0.529662;1.083726;89;47.340426
OVERALL;86;03,08,17,18,28,30,31,37,48,65,70,80,85;37;3;DISCOVERY;188;1692;163;6.404715;129;7.624113;1.219398;1.190391;94;50.0
